"region","especie","timepoint","mort_total","mort_prim_depredadores","mort_prim_embrionaria","mort_prim_eliminacion","mort_prim_ambiental","mort_prim_sin_causa_aparente","mort_prim_secundaria","mort_prim_otras","mort_prim_desadaptado","mort_prim_deforme","mort_prim_dano_mecanico","mort_sec_vibrio","mort_sec_ipn","mort_sec_furunculosis_atipica","mort_sec_bkd","mort_sec_srs","mort_sec_isa","mort_sec_sit","mort_sec_yersiniosis","mort_sec_micosis","mort_sec_francisellosis","mort_sec_flavobacteriosis","mort_sec_amebiasis","mort_sec_sindrome_icterico","mort_sec_hsmi","mort_sec_tenacibaculosis","mort_sec_estreptococosis","mort_sec_ich","mort_sec_exofialosis","mort_sec_shs","mort_sec_nefrocalcinosis","mort_sec_real","mort_total_real","n_observaciones","pct_prim_depredadores","pct_prim_embrionaria","pct_prim_eliminacion","pct_prim_ambiental","pct_prim_sin_causa_aparente","pct_prim_secundaria","pct_prim_otras","pct_prim_desadaptado","pct_prim_deforme","pct_prim_dano_mecanico","pct_sec_vibrio","pct_sec_ipn","pct_sec_furunculosis_atipica","pct_sec_bkd","pct_sec_srs","pct_sec_isa","pct_sec_sit","pct_sec_yersiniosis","pct_sec_micosis","pct_sec_francisellosis","pct_sec_flavobacteriosis","pct_sec_amebiasis","pct_sec_sindrome_icterico","pct_sec_hsmi","pct_sec_tenacibaculosis","pct_sec_estreptococosis","pct_sec_ich","pct_sec_exofialosis","pct_sec_shs","pct_sec_nefrocalcinosis"
"XI Región","Trucha arcoíris","Semana 16 - Abril 2024",29826,853,0,13224,2376,1714,7244,2156,646,330,1194,0,0,0,0,4749,0,1979,0,0,0,0,0,0,0,514,0,0,0,0,2,7244,29737,64,2.86848034435215,0,44.4698523724653,7.99004607055184,5.76386320072637,24.3602246359754,7.25022698994518,2.17237784578135,1.10972862090998,4.01519991929246,0,0,0,0,65.5577029265599,0,27.3191606847046,0,0,0,0,0,0,0,7.09552733296521,0,0,0,0,0.0276090557702927
"XI Región","Trucha arcoíris","Semana 16 - Abril 2025",19537,188,0,12806,637,160,2350,1392,821,390,701,0,0,0,0,1179,0,776,0,0,0,0,0,0,0,383,0,0,0,0,12,2350,19445,119,0.966829519156595,0,65.8575469272306,3.27590640267421,0.822833633324762,12.0853689894574,7.15865260992543,4.22216508099769,2.00565698122911,3.60503985600411,0,0,0,0,50.1702127659574,0,33.0212765957447,0,0,0,0,0,0,0,16.2978723404255,0,0,0,0,0.51063829787234
"XI Región","Trucha arcoíris","Semana 17 - Abril 2024",19498,650,0,4836,0,1980,8997,501,639,381,1318,0,0,0,0,5427,0,2791,0,0,0,0,0,0,0,779,0,0,0,0,0,8997,19302,63,3.36752668117294,0,25.0543985079266,0,10.2580043518806,46.6117500777122,2.59558594964252,3.31053776810693,1.97388871619521,6.82830794736297,0,0,0,0,60.3201067022341,0,31.0214515949761,0,0,0,0,0,0,0,8.65844170278982,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 17 - Abril 2025",8978,499,0,2136,750,156,1727,1992,642,302,701,0,0,0,0,1064,0,383,0,0,0,3,0,0,0,274,0,0,0,0,3,1727,8905,124,5.60359348680517,0,23.9865244244806,8.42223469960696,1.75182481751825,19.3935991016283,22.3694553621561,7.20943290286356,3.39135317237507,7.87198203256597,0,0,0,0,61.6097278517661,0,22.1771858714534,0,0,0,0.173711638679792,0,0,0,15.865662999421,0,0,0,0,0.173711638679792
"XI Región","Trucha arcoíris","Semana 18 - Mayo 2024",13438,1765,0,1565,0,1715,5400,1328,397,213,971,0,0,0,0,2717,0,1747,0,0,0,0,0,0,0,936,0,0,0,0,0,5400,13354,126,13.2170136288752,0,11.7193350307024,0,12.842593979332,40.4373221506665,9.9445858918676,2.97289201737307,1.59502770705407,7.2712295941291,0,0,0,0,50.3148148148148,0,32.3518518518519,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 18 - Mayo 2025",8326,1294,0,1492,0,278,1907,1456,827,369,591,0,0,0,0,1064,0,387,0,0,0,0,0,0,0,456,0,0,0,0,0,1907,8214,244,15.7535914292671,0,18.164110056002,0,3.38446554662771,23.2164597029462,17.7258339420502,10.0681762843925,4.49233016800584,7.19503287070855,0,0,0,0,55.7944415312008,0,20.2936549554274,0,0,0,0,0,0,0,23.9119035133718,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 19 - Mayo 2024",8456,281,0,1166,0,1371,3483,881,505,164,528,0,0,0,0,1652,0,1255,0,0,0,0,0,0,0,576,0,0,0,0,0,3483,8379,64,3.35362215061463,0,13.9157417352906,0,16.3623344074472,41.5682062298604,10.5143811910729,6.02697219238573,1.95727413772527,6.3014679556033,0,0,0,0,47.4303761125467,0,36.032156187195,0,0,0,0,0,0,0,16.5374677002584,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 19 - Mayo 2025",14408,700,0,6750,0,208,3327,1239,799,349,904,0,0,0,0,1916,0,889,0,0,0,0,0,1,0,521,0,0,0,0,0,3327,14276,126,4.90333426730176,0,47.282151863267,0,1.45699075371252,23.3048472961614,8.67890165312412,5.59680582796301,2.44466237041188,6.33230596805828,0,0,0,0,57.5894198978058,0,26.7207694619778,0,0,0,0,0,0.0300571085061617,0,15.6597535317102,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 2 - Enero 2024",18519,0,0,12807,0,465,3752,244,404,186,558,0,0,0,0,2992,0,28,0,0,0,0,0,0,0,732,0,0,0,0,0,3752,18416,83,0,0,69.5427888792354,0,2.52497827975673,20.3735881841877,1.3249348392702,2.19374456993918,1.00999131190269,3.02997393570808,0,0,0,0,79.7441364605544,0,0.746268656716418,0,0,0,0,0,0,0,19.5095948827292,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 2 - Enero 2025",8128,36,0,0,0,155,2427,2862,1198,676,952,0,0,0,101,9,0,1045,0,0,0,81,0,0,0,1010,0,0,0,0,181,2427,8306,117,0.433421622923188,0,0,0,1.86612087647484,29.2198410787383,34.4570190223934,14.4233084517216,8.13869491933542,11.4615940284132,0,0,0,4.16151627523692,0.370828182941904,0,43.0572723526988,0,0,0,3.33745364647713,0,0,0,41.6151627523692,0,0,0,0,7.45776679027606
"XI Región","Trucha arcoíris","Semana 20 - Mayo 2024",8930,238,0,818,0,1447,4399,397,649,274,548,0,0,0,0,2160,0,1477,0,0,0,3,0,0,0,759,0,0,0,0,0,4399,8770,62,2.71379703534778,0,9.327251995439,0,16.4994298745724,50.1596351197263,4.52679589509692,7.40022805017104,3.12428734321551,6.24857468643101,0,0,0,0,49.1020686519664,0,33.5758126847011,0,0,0,0.0681973175721755,0,0,0,17.2539213457604,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 20 - Mayo 2025",10473,142,0,2438,1659,180,3073,1242,719,388,579,0,0,0,0,1848,0,755,0,0,0,0,0,0,0,469,0,0,0,0,1,3073,10420,123,1.36276391554703,0,23.3973128598848,15.9213051823416,1.7274472168906,29.4913627639155,11.9193857965451,6.90019193857965,3.7236084452975,5.55662188099808,0,0,0,0,60.1366742596811,0,24.5688252521966,0,0,0,0,0,0,0,15.2619589977221,0,0,0,0,0.0325414904002603
"XI Región","Trucha arcoíris","Semana 21 - Mayo 2024",9594,543,0,881,0,666,5247,614,546,236,716,0,0,0,0,3089,0,1398,0,0,0,0,0,0,0,760,0,0,0,0,0,5247,9449,63,5.74663985606943,0,9.32373796168907,0,7.0483649063393,55.5296856810244,6.49804212085935,5.77838924753942,2.49761879563975,7.57752143083924,0,0,0,0,58.8717362302268,0,26.6437964551172,0,0,0,0,0,0,0,14.484467314656,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 21 - Mayo 2025",16264,24,0,9868,435,133,3384,744,792,390,442,0,0,0,0,2124,0,703,0,0,0,3,0,0,0,532,0,0,0,0,22,3384,16212,120,0.148038490007402,0,60.8684924747101,2.68319763138416,0.820379965457686,20.8734270910437,4.58919319022946,4.88527017024426,2.40562546262028,2.72637552430299,0,0,0,0,62.7659574468085,0,20.774231678487,0,0,0,0.0886524822695035,0,0,0,15.7210401891253,0,0,0,0,0.650118203309693
"XI Región","Trucha arcoíris","Semana 22 - Junio 2024",7560,403,0,556,0,534,4029,674,357,164,335,0,0,0,0,1835,0,653,0,0,0,0,0,0,0,1541,0,0,0,0,0,4029,7052,130,5.71469086783891,0,7.88428814520703,0,7.5723199092456,57.1327283040272,9.55757231990924,5.06239364719229,2.32558139534884,4.75042541123086,0,0,0,0,45.5448001985604,0,16.2074956564904,0,0,0,0,0,0,0,38.2477041449491,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 22 - Junio 2025",9533,254,0,2951,315,240,2923,676,1023,389,708,0,0,0,0,1777,0,743,0,0,0,13,0,0,0,389,0,0,0,0,1,2923,9479,246,2.6796075535394,0,31.1319759468298,3.32313535183036,2.53191264901361,30.8365861377782,7.13155396138833,10.7922776664205,4.10380841860956,7.46914231459015,0,0,0,0,60.7937050975026,0,25.419089976052,0,0,0,0.444748546014369,0,0,0,13.3082449538146,0,0,0,0,0.0342114266164899
"XI Región","Trucha arcoíris","Semana 23 - Junio 2024",6175,269,0,529,0,505,3391,372,280,102,301,0,0,0,0,2072,0,659,0,0,0,6,0,0,0,654,0,0,0,0,0,3391,5749,62,4.67907462167333,0,9.20160027830927,0,8.78413637154288,58.9841711602018,6.47069055487911,4.87041224560793,1.77422160375718,5.23569316402853,0,0,0,0,61.102919492775,0,19.4337953406075,0,0,0,0.176938956060159,0,0,0,19.2863462105574,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 23 - Junio 2025",13659,347,0,7055,515,149,3117,475,891,324,569,0,0,0,0,1911,0,821,0,0,0,7,0,0,0,377,0,0,0,0,1,3117,13442,124,2.58146109209939,0,52.4847492932599,3.83127510787085,1.10846600208302,23.1885136140455,3.53370034221098,6.62847790507365,2.41035560184496,4.23300104151168,0,0,0,0,61.3089509143407,0,26.3394289380815,0,0,0,0.224574911774142,0,0,0,12.0949631055502,0,0,0,0,0.0320821302534488
"XI Región","Trucha arcoíris","Semana 24 - Junio 2024",10282,182,0,5022,0,602,2999,599,321,99,248,0,0,0,0,1773,0,689,0,0,0,4,0,0,0,533,0,0,0,0,0,2999,10072,63,1.80698967434472,0,49.8610007942812,0,5.97696584590945,29.775615567911,5.94718030182685,3.18705321683876,0.982922954725973,2.46227164416203,0,0,0,0,59.1197065688563,0,22.974324774925,0,0,0,0.133377792597532,0,0,0,17.7725908636212,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 24 - Junio 2025",15788,126,0,9464,1339,98,2388,533,636,312,732,0,0,0,0,1600,0,428,0,0,0,5,0,0,0,348,0,0,0,0,7,2388,15628,121,0.806245200921423,0,60.5579728692091,8.56795495264909,0.627079600716662,15.2802661888917,3.41054517532634,4.06961863322242,1.9964166879959,4.68390069106731,0,0,0,0,67.001675041876,0,17.9229480737018,0,0,0,0.209380234505863,0,0,0,14.572864321608,0,0,0,0,0.293132328308208
"XI Región","Trucha arcoíris","Semana 25 - Junio 2024",9730,358,0,6284,0,688,890,514,378,96,214,0,0,0,0,552,0,129,0,0,0,0,0,0,0,209,0,0,0,0,0,890,9422,60,3.79961791551688,0,66.6949692209722,0,7.30205901082573,9.44597749946933,5.45531734239015,4.01188707280832,1.01889195499894,2.27127998301847,0,0,0,0,62.0224719101124,0,14.4943820224719,0,0,0,0,0,0,0,23.4831460674157,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 25 - Junio 2025",12755,37,0,7363,528,120,2235,740,619,378,561,0,39,0,0,1573,0,200,0,0,0,5,0,0,0,418,0,0,0,0,0,2235,12581,121,0.294094269135999,0,58.5247595580637,4.19680470550831,0.953819251251888,17.7648835545664,5.88188538271997,4.92011763770765,3.00453064144345,4.45910499960258,0,1.74496644295302,0,0,70.3803131991051,0,8.94854586129754,0,0,0,0.223713646532438,0,0,0,18.7024608501119,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 26 - Junio 2024",10213,181,0,4590,142,683,949,1346,646,134,304,0,0,0,0,238,0,394,0,0,0,0,0,0,0,317,0,0,0,0,0,949,8975,57,2.01671309192201,0,51.142061281337,1.58217270194986,7.6100278551532,10.5738161559889,14.9972144846797,7.19777158774373,1.49303621169916,3.38718662952646,0,0,0,0,25.0790305584826,0,41.5173867228662,0,0,0,0,0,0,0,33.4035827186512,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 26 - Junio 2025",8064,388,0,3711,544,146,1543,256,536,255,579,0,31,0,0,1089,0,192,0,0,0,8,0,0,0,223,0,0,0,0,0,1543,7958,118,4.8755968836391,0,46.6323196783111,6.83588841417442,1.83463181703946,19.3892937924102,3.21688866549384,6.73536064337773,3.20432269414426,7.2756974114099,0,2.00907323395982,0,0,70.5767984445885,0,12.4432922877511,0,0,0,0.518470511989631,0,0,0,14.452365521711,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 27 - Julio 2024",3247,101,0,994,0,179,546,518,157,65,286,0,0,0,0,239,0,189,0,0,0,1,0,0,0,115,0,0,0,0,2,546,2846,51,3.54884047786367,0,34.926212227688,0,6.28952916373858,19.1848208011244,18.2009838369642,5.51651440618412,2.28390723822909,10.049191848208,0,0,0,0,43.7728937728938,0,34.6153846153846,0,0,0,0.183150183150183,0,0,0,21.0622710622711,0,0,0,0,0.366300366300366
"XI Región","Trucha arcoíris","Semana 27 - Julio 2025",6807,118,0,2445,998,135,1080,473,723,250,412,0,0,0,0,661,0,135,0,0,0,10,0,0,0,274,0,0,0,0,0,1080,6634,238,1.77871570696412,0,36.8555924027736,15.0437141995779,2.03497135966235,16.2797708772988,7.12993668977992,10.8984021706361,3.7684654808562,6.21043111245101,0,0,0,0,61.2037037037037,0,12.5,0,0,0,0.925925925925926,0,0,0,25.3703703703704,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 28 - Julio 2024",1977,631,0,0,0,156,227,412,143,77,155,0,0,0,0,15,0,92,0,0,0,0,0,0,0,116,0,0,0,0,4,227,1801,52,35.0360910605219,0,0,0,8.66185452526374,12.6041088284287,22.8761799000555,7.9400333148251,4.27540255413659,8.60632981676846,0,0,0,0,6.6079295154185,0,40.5286343612335,0,0,0,0,0,0,0,51.1013215859031,0,0,0,0,1.76211453744493
"XI Región","Trucha arcoíris","Semana 28 - Julio 2025",3475,89,0,0,608,87,710,501,598,188,519,0,0,0,0,389,0,59,0,0,0,0,0,0,0,257,0,0,0,0,5,710,3300,123,2.6969696969697,0,0,18.4242424242424,2.63636363636364,21.5151515151515,15.1818181818182,18.1212121212121,5.6969696969697,15.7272727272727,0,0,0,0,54.7887323943662,0,8.30985915492958,0,0,0,0,0,0,0,36.1971830985916,0,0,0,0,0.704225352112676
"XI Región","Trucha arcoíris","Semana 29 - Julio 2024",1309,110,0,6,0,36,88,637,134,42,235,0,0,0,0,5,0,51,0,0,0,0,0,0,0,28,0,0,0,0,4,88,1288,53,8.54037267080745,0,0.46583850931677,0,2.79503105590062,6.83229813664596,49.4565217391304,10.4037267080745,3.26086956521739,18.2453416149068,0,0,0,0,5.68181818181818,0,57.9545454545455,0,0,0,0,0,0,0,31.8181818181818,0,0,0,0,4.54545454545455
"XI Región","Trucha arcoíris","Semana 29 - Julio 2025",6275,236,0,1577,833,140,750,583,793,329,970,0,0,0,0,399,0,83,0,0,0,0,0,0,0,265,0,0,0,0,3,750,6211,127,3.79971019159556,0,25.3904363226534,13.4116889389792,2.25406536789567,12.0753501851554,9.38657221059411,12.7676702624376,5.29705361455482,15.6174529061343,0,0,0,0,53.2,0,11.0666666666667,0,0,0,0,0,0,0,35.3333333333333,0,0,0,0,0.4
"XI Región","Trucha arcoíris","Semana 3 - Enero 2024",21581,6,0,12998,0,1106,4051,408,733,325,1824,0,0,0,0,2910,0,72,0,0,0,0,0,0,0,1069,0,0,0,0,0,4051,21451,78,0.0279707239755722,0,60.593911705748,0,5.15593678616382,18.8849004708405,1.90200923033891,3.41709011234907,1.51508088201016,8.50310008857396,0,0,0,0,71.8341150333251,0,1.77733892865959,0,0,0,0,0,0,0,26.3885460380153,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 3 - Enero 2025",7462,32,0,0,0,174,2786,2469,971,506,672,0,0,0,5,15,0,1690,0,0,0,28,0,0,0,886,0,0,0,0,162,2786,7610,117,0.420499342969777,0,0,0,2.28646517739816,36.6097240473062,32.4441524310118,12.7595269382392,6.64914586070959,8.83048620236531,0,0,0,0.179468772433597,0.53840631730079,0,60.6604450825556,0,0,0,1.00502512562814,0,0,0,31.8018664752333,0,0,0,0,5.81478822684853
"XI Región","Trucha arcoíris","Semana 30 - Julio 2024",2351,236,0,0,0,4,65,1102,312,68,564,0,0,0,0,0,0,40,0,0,0,0,0,0,0,25,0,0,0,0,0,65,2351,55,10.0382815823054,0,0,0,0.170140365801786,2.76478094427903,46.8736707783922,13.2709485325393,2.89238621863037,23.9897915780519,0,0,0,0,0,0,61.5384615384615,0,0,0,0,0,0,0,38.4615384615385,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 30 - Julio 2025",8431,146,0,4473,703,215,745,635,583,245,654,0,0,0,0,476,0,44,0,0,0,2,0,0,0,221,0,0,0,0,2,745,8399,123,1.73830217883081,0,53.256340040481,8.37004405286344,2.55982855101798,8.87010358375997,7.56042385998333,6.94130253601619,2.91701393022979,7.78664126681748,0,0,0,0,63.8926174496644,0,5.90604026845638,0,0,0,0.268456375838926,0,0,0,29.6644295302013,0,0,0,0,0.268456375838926
"XI Región","Trucha arcoíris","Semana 31 - Agosto 2024",3044,1019,0,0,0,19,100,1272,275,39,335,0,0,0,0,0,0,38,0,0,0,4,0,0,0,43,0,0,0,0,15,100,3059,116,33.3115397188624,0,0,0,0.62111801242236,3.269042170644,41.5822164105917,8.989865969271,1.27492644655116,10.9512912716574,0,0,0,0,0,0,38,0,0,0,4,0,0,0,43,0,0,0,0,15
"XI Región","Trucha arcoíris","Semana 31 - Agosto 2025",8033,317,0,4149,592,181,857,329,552,297,628,0,0,0,0,487,0,43,0,0,0,8,0,0,0,297,0,0,0,0,22,857,7902,246,4.01164262212098,0,52.50569476082,7.49177423437105,2.29055935206277,10.8453556061757,4.16350291065553,6.98557327258922,3.75854214123007,7.94735509997469,0,0,0,0,56.8261376896149,0,5.01750291715286,0,0,0,0.933488914819136,0,0,0,34.6557759626604,0,0,0,0,2.56709451575263
"XI Región","Trucha arcoíris","Semana 32 - Agosto 2024",5042,144,0,0,0,14,391,3747,189,78,719,0,0,0,0,0,0,53,0,0,0,12,0,0,0,86,0,0,0,0,240,391,5282,67,2.72624006058311,0,0,0,0.265051117001136,7.40249905338887,70.9390382430897,3.57819007951533,1.47671336614919,13.6122680802726,0,0,0,0,0,0,13.5549872122762,0,0,0,3.0690537084399,0,0,0,21.9948849104859,0,0,0,0,61.381074168798
"XI Región","Trucha arcoíris","Semana 32 - Agosto 2025",5984,466,0,2116,671,108,861,290,631,242,544,0,0,0,0,577,0,75,0,0,0,0,0,0,0,185,0,0,0,0,24,861,5929,122,7.85967279473773,0,35.688986338337,11.317254174397,1.82155506830832,14.5218417945691,4.89121268342048,10.6426041490977,4.08163265306122,9.17524034407151,0,0,0,0,67.0150987224158,0,8.71080139372822,0,0,0,0,0,0,0,21.486643437863,0,0,0,0,2.78745644599303
"XI Región","Trucha arcoíris","Semana 33 - Agosto 2024",3064,13,0,0,0,4,544,1935,244,107,553,0,0,0,0,0,0,74,0,0,0,2,0,0,0,132,0,0,0,0,336,544,3400,68,0.382352941176471,0,0,0,0.117647058823529,16,56.9117647058823,7.17647058823529,3.14705882352941,16.2647058823529,0,0,0,0,0,0,13.6029411764706,0,0,0,0.367647058823529,0,0,0,24.2647058823529,0,0,0,0,61.7647058823529
"XI Región","Trucha arcoíris","Semana 33 - Agosto 2025",10488,72,0,3129,596,187,1165,3700,562,257,723,0,0,0,0,839,0,57,0,0,0,0,0,0,0,264,0,0,0,0,5,1165,10391,122,0.692907323645462,0,30.1125974400924,5.73573284573188,1.79963429891252,11.2116254450967,35.607737465114,5.40852660956597,2.47329419690116,6.95794437493985,0,0,0,0,72.0171673819742,0,4.89270386266094,0,0,0,0,0,0,0,22.6609442060086,0,0,0,0,0.429184549356223
"XI Región","Trucha arcoíris","Semana 34 - Agosto 2024",3376,708,0,0,0,15,799,483,274,142,1412,0,0,0,0,0,0,55,0,0,0,0,0,0,0,287,0,0,0,0,457,799,3833,68,18.4711714062092,0,0,0,0.391338377250196,20.8452908948604,12.6010957474563,7.14844769110357,3.70466997130185,36.8379859118184,0,0,0,0,0,0,6.88360450563204,0,0,0,0,0,0,0,35.9198998748436,0,0,0,0,57.1964956195244
"XI Región","Trucha arcoíris","Semana 35 - Septiembre 2024",2790,1125,0,0,0,14,685,490,320,121,432,0,0,0,0,0,0,30,0,0,0,1,0,0,0,257,0,0,0,0,397,685,3187,136,35.2996548478193,0,0,0,0.439284593661751,21.49356761845,15.3749607781613,10.0407907122686,3.79667398807656,13.5550674615626,0,0,0,0,0,0,4.37956204379562,0,0,0,0.145985401459854,0,0,0,37.5182481751825,0,0,0,0,57.956204379562
"XI Región","Trucha arcoíris","Semana 36 - Septiembre 2024",1836,39,0,0,0,16,759,756,229,75,451,0,0,0,0,0,0,63,0,0,0,0,0,0,0,207,0,0,0,0,489,759,2325,68,1.67741935483871,0,0,0,0.688172043010753,32.6451612903226,32.5161290322581,9.8494623655914,3.2258064516129,19.3978494623656,0,0,0,0,0,0,8.300395256917,0,0,0,0,0,0,0,27.2727272727273,0,0,0,0,64.4268774703557
"XI Región","Trucha arcoíris","Semana 37 - Septiembre 2024",1552,5,0,0,0,6,645,602,308,138,189,0,0,0,0,0,0,73,0,0,0,0,0,0,0,231,0,0,0,0,341,645,1893,68,0.264131008980454,0,0,0,0.316957210776545,34.0729001584786,31.8013734812467,16.270470153196,7.29001584786054,9.98415213946117,0,0,0,0,0,0,11.3178294573643,0,0,0,0,0,0,0,35.8139534883721,0,0,0,0,52.8682170542636
"XI Región","Trucha arcoíris","Semana 38 - Septiembre 2024",1017,0,0,0,0,1,382,169,297,105,202,0,0,0,1,0,0,77,0,0,0,0,0,0,0,165,0,0,0,0,139,382,1156,68,0,0,0,0,0.0865051903114187,33.0449826989619,14.6193771626298,25.6920415224913,9.08304498269896,17.4740484429066,0,0,0,0.261780104712042,0,0,20.1570680628272,0,0,0,0,0,0,0,43.1937172774869,0,0,0,0,36.3874345549738
"XI Región","Trucha arcoíris","Semana 39 - Septiembre 2024",1517,0,0,0,0,2,595,596,299,118,157,0,0,0,1,0,0,70,0,0,0,0,0,0,0,274,0,0,0,0,250,595,1767,68,0,0,0,0,0.113186191284663,33.6728919071873,33.7294850028297,16.9213355970572,6.67798528579513,8.88511601584607,0,0,0,0.168067226890756,0,0,11.7647058823529,0,0,0,0,0,0,0,46.0504201680672,0,0,0,0,42.0168067226891
"XI Región","Trucha arcoíris","Semana 4 - Enero 2024",21352,104,0,9865,0,1030,3986,332,1152,472,4293,0,0,0,0,2993,0,70,0,0,0,0,0,0,0,923,0,0,0,0,0,3986,21234,74,0.489780540642366,0,46.4585099368937,0,4.85071112366959,18.7717811057738,1.56353018743525,5.42526137326928,2.22285014599228,20.2175755863238,0,0,0,0,75.0878073256397,0,1.75614651279478,0,0,0,0,0,0,0,23.1560461615655,0,0,0,0,0
"XI Región","Trucha arcoíris","Semana 4 - Enero 2025",9228,11,0,18,0,191,3332,3029,1168,587,975,0,0,0,0,203,0,2203,0,0,0,12,0,0,0,814,0,0,0,0,100,3332,9311,118,0.118139834604232,0,0.193319729352379,0,2.05133712812802,35.7856299001181,32.5314144560198,12.5443024379766,6.30437117388036,10.4714853399205,0,0,0,0,6.09243697478992,0,66.1164465786315,0,0,0,0.360144057623049,0,0,0,24.4297719087635,0,0,0,0,3.00120048019208
"XI Región","Trucha arcoíris","Semana 40 - Octubre 2024",1429,0,0,15,0,10,526,437,265,138,213,0,0,0,25,3,0,91,0,0,0,0,0,0,0,232,0,0,0,0,175,526,1604,144,0,0,0.935162094763092,0,0.623441396508728,32.7930174563591,27.2443890274314,16.5211970074813,8.60349127182045,13.2793017456359,0,0,0,4.75285171102662,0.570342205323194,0,17.3003802281369,0,0,0,0,0,0,0,44.106463878327,0,0,0,0,33.2699619771863
"XI Región","Trucha arcoíris","Semana 41 - Octubre 2024",1608,0,0,8,120,10,526,520,241,153,219,0,0,0,96,0,0,91,0,0,0,0,0,0,0,150,0,0,0,0,189,526,1797,74,0,0,0.445186421814135,6.67779632721202,0.556483027267668,29.2710072342794,28.9371174179188,13.4112409571508,8.51419031719533,12.1869782971619,0,0,0,18.2509505703422,0,0,17.3003802281369,0,0,0,0,0,0,0,28.5171102661597,0,0,0,0,35.9315589353612
"XI Región","Trucha arcoíris","Semana 42 - Octubre 2024",1280,2,0,26,0,12,433,394,248,114,176,0,0,0,73,0,0,69,0,0,0,0,0,0,0,161,0,0,0,0,130,433,1405,78,0.142348754448399,0,1.85053380782918,0,0.854092526690391,30.8185053380783,28.0427046263345,17.6512455516014,8.11387900355872,12.5266903914591,0,0,0,16.8591224018476,0,0,15.9353348729792,0,0,0,0,0,0,0,37.1824480369515,0,0,0,0,30.0230946882217
"XI Región","Trucha arcoíris","Semana 43 - Octubre 2024",1684,2,0,10,0,27,462,473,314,162,380,0,0,0,6,5,0,51,0,0,0,0,0,0,0,253,0,0,0,0,147,462,1830,82,0.109289617486339,0,0.546448087431694,0,1.47540983606557,25.2459016393443,25.8469945355191,17.1584699453552,8.85245901639344,20.7650273224044,0,0,0,1.2987012987013,1.08225108225108,0,11.038961038961,0,0,0,0,0,0,0,54.7619047619048,0,0,0,0,31.8181818181818
"XI Región","Trucha arcoíris","Semana 44 - Noviembre 2024",1808,5,0,0,0,16,473,677,357,146,196,0,0,0,46,8,0,35,0,0,0,0,0,0,0,322,0,0,0,0,62,473,1870,172,0.267379679144385,0,0,0,0.855614973262032,25.2941176470588,36.2032085561497,19.0909090909091,7.80748663101604,10.4812834224599,0,0,0,9.72515856236786,1.69133192389006,0,7.39957716701903,0,0,0,0,0,0,0,68.076109936575,0,0,0,0,13.107822410148
"XI Región","Trucha arcoíris","Semana 45 - Noviembre 2024",1539,5,0,0,0,18,478,580,236,170,167,0,0,0,8,3,0,118,0,0,0,2,0,0,0,224,0,0,0,0,123,478,1654,86,0.30229746070133,0,0,0,1.08827085852479,28.8996372430472,35.0665054413543,14.2684401451028,10.2781136638452,10.0967351874244,0,0,0,1.67364016736402,0.627615062761506,0,24.6861924686192,0,0,0,0.418410041841004,0,0,0,46.8619246861925,0,0,0,0,25.7322175732218
"XI Región","Trucha arcoíris","Semana 46 - Noviembre 2024",12541,5,0,10338,0,47,788,858,235,190,242,0,0,0,46,5,0,262,0,0,0,4,0,0,0,305,0,0,0,0,166,788,12703,89,0.0393607809178934,0,81.3823506258364,0,0.369991340628198,6.20325907266,6.75431000551051,1.84995670314099,1.49570967487995,1.90506179642604,0,0,0,5.83756345177665,0.634517766497462,0,33.248730964467,0,0,0,0.50761421319797,0,0,0,38.7055837563452,0,0,0,0,21.0659898477157
"XI Región","Trucha arcoíris","Semana 47 - Noviembre 2024",11622,2,0,8936,0,30,462,1352,365,205,402,0,0,0,22,0,0,84,0,0,0,1,0,0,0,218,0,0,0,0,137,462,11754,91,0.0170154840905224,0,76.025182916454,0,0.255232261357836,3.93057682491067,11.5024672451931,3.10532584652033,1.74408711927854,3.420112302195,0,0,0,4.76190476190476,0,0,18.1818181818182,0,0,0,0.216450216450216,0,0,0,47.1861471861472,0,0,0,0,29.6536796536797
