"region","especie","timepoint","mort_total","mort_prim_depredadores","mort_prim_embrionaria","mort_prim_eliminacion","mort_prim_ambiental","mort_prim_sin_causa_aparente","mort_prim_secundaria","mort_prim_otras","mort_prim_desadaptado","mort_prim_deforme","mort_prim_dano_mecanico","mort_sec_vibrio","mort_sec_ipn","mort_sec_furunculosis_atipica","mort_sec_bkd","mort_sec_srs","mort_sec_isa","mort_sec_sit","mort_sec_yersiniosis","mort_sec_micosis","mort_sec_francisellosis","mort_sec_flavobacteriosis","mort_sec_amebiasis","mort_sec_sindrome_icterico","mort_sec_hsmi","mort_sec_tenacibaculosis","mort_sec_estreptococosis","mort_sec_ich","mort_sec_exofialosis","mort_sec_shs","mort_sec_nefrocalcinosis","mort_sec_real","mort_total_real","n_observaciones"
"XI Región","Trucha arcoíris","Semana 40 - Octubre 2024",1429,0,0,15,0,10,526,437,265,138,213,0,0,0,25,3,0,91,0,0,0,0,0,0,0,232,0,0,0,0,175,526,1604,144
"XI Región","Trucha arcoíris","Semana 41 - Octubre 2024",1608,0,0,8,120,10,526,520,241,153,219,0,0,0,96,0,0,91,0,0,0,0,0,0,0,150,0,0,0,0,189,526,1797,74
"XI Región","Trucha arcoíris","Semana 42 - Octubre 2024",1280,2,0,26,0,12,433,394,248,114,176,0,0,0,73,0,0,69,0,0,0,0,0,0,0,161,0,0,0,0,130,433,1405,78
"XI Región","Trucha arcoíris","Semana 43 - Octubre 2024",1684,2,0,10,0,27,462,473,314,162,380,0,0,0,6,5,0,51,0,0,0,0,0,0,0,253,0,0,0,0,147,462,1830,82
"XI Región","Trucha arcoíris","Semana 44 - Noviembre 2024",1808,5,0,0,0,16,473,677,357,146,196,0,0,0,46,8,0,35,0,0,0,0,0,0,0,322,0,0,0,0,62,473,1870,172
"XI Región","Trucha arcoíris","Semana 45 - Noviembre 2024",1539,5,0,0,0,18,478,580,236,170,167,0,0,0,8,3,0,118,0,0,0,2,0,0,0,224,0,0,0,0,123,478,1654,86
"XI Región","Trucha arcoíris","Semana 46 - Noviembre 2024",12541,5,0,10338,0,47,788,858,235,190,242,0,0,0,46,5,0,262,0,0,0,4,0,0,0,305,0,0,0,0,166,788,12703,89
"XI Región","Trucha arcoíris","Semana 47 - Noviembre 2024",11622,2,0,8936,0,30,462,1352,365,205,402,0,0,0,22,0,0,84,0,0,0,1,0,0,0,218,0,0,0,0,137,462,11754,91
"XI Región","Trucha arcoíris","Semana 48 - Diciembre 2024",13719,102,0,10008,42,21,633,1590,511,348,525,0,0,0,42,1,0,228,0,0,0,5,0,0,0,287,0,0,0,0,70,633,13780,196
"XI Región","Trucha arcoíris","Semana 49 - Diciembre 2024",10232,196,0,4573,0,47,2436,1720,443,389,527,0,0,0,114,2,0,1645,0,0,0,43,0,0,0,518,0,0,0,0,114,2436,10331,100
"XI Región","Trucha arcoíris","Semana 5 - Febrero 2024",16018,351,0,5294,0,771,4925,480,922,321,2865,0,0,0,0,2837,0,29,0,0,0,0,0,0,0,2059,0,0,0,0,0,4925,15929,142
"XI Región","Trucha arcoíris","Semana 5 - Febrero 2025",8444,1,0,27,0,208,3493,2243,1176,527,825,0,0,0,0,453,0,1601,0,0,0,4,0,0,0,1314,0,0,0,0,121,3493,8500,250
"XI Región","Trucha arcoíris","Semana 50 - Diciembre 2024",6708,177,0,0,0,70,3521,1365,739,484,532,0,0,0,40,0,0,2792,0,0,0,132,0,0,0,363,0,0,0,0,194,3521,6888,107
"XI Región","Trucha arcoíris","Semana 51 - Diciembre 2024",6308,78,0,0,0,74,2020,2135,710,693,659,0,0,0,3,0,0,1329,0,0,0,141,0,0,0,479,0,0,0,0,68,2020,6369,109
"XI Región","Trucha arcoíris","Semana 52 - Diciembre 2024",5394,8,0,0,0,82,1915,1693,671,443,707,0,0,0,72,7,0,504,0,0,0,146,0,0,0,1055,0,0,0,0,131,1915,5519,113
"XI Región","Trucha arcoíris","Semana 6 - Febrero 2024",15217,64,0,2035,0,2285,4821,1014,744,713,3460,0,0,0,0,3072,0,142,0,0,0,0,0,0,0,1607,0,0,0,0,0,4821,15136,67
"XI Región","Trucha arcoíris","Semana 6 - Febrero 2025",8681,0,0,495,499,297,2675,1835,1203,711,1017,0,0,0,0,989,0,640,0,0,0,4,0,0,0,976,0,0,0,0,66,2675,8732,127
"XI Región","Trucha arcoíris","Semana 7 - Febrero 2024",14953,483,0,1985,0,2231,6171,99,862,668,2420,0,0,0,0,3408,0,1641,0,0,0,0,0,0,0,1122,0,0,0,0,0,6171,14919,64
"XI Región","Trucha arcoíris","Semana 7 - Febrero 2025",9480,0,0,1389,0,263,3312,1763,907,498,1401,0,0,0,0,863,0,1756,0,0,0,9,0,0,0,625,0,0,0,0,59,3312,9533,127
"XI Región","Trucha arcoíris","Semana 8 - Febrero 2024",20823,75,0,6460,0,1975,7701,132,1703,515,2199,0,0,0,0,4767,0,1361,0,0,0,0,0,0,0,1573,0,0,0,0,0,7701,20760,62
"XI Región","Trucha arcoíris","Semana 8 - Febrero 2025",19183,5,0,11081,0,373,2645,1385,1225,647,1836,0,0,0,0,1169,0,977,0,0,0,0,0,0,0,469,0,0,0,0,30,2645,19197,127
"XI Región","Trucha arcoíris","Semana 9 - Marzo 2024",24413,0,0,8497,0,1439,7371,426,1080,480,5096,0,0,0,0,5328,0,1565,0,0,0,0,0,0,0,478,0,0,0,0,0,7371,24389,116
"XI Región","Trucha arcoíris","Semana 9 - Marzo 2025",21266,49,0,13318,0,302,2243,1979,1148,593,1636,0,0,0,0,1237,0,316,0,0,0,16,0,0,0,667,0,0,0,0,7,2243,21268,256
"XII Región","Salmón Atlántico","Semana 1 - Enero 2024",47086,1932,0,33,1086,313,16854,6877,7713,1957,9596,0,0,2579,7308,0,0,0,101,278,0,0,0,0,2413,2771,0,0,330,85,989,16854,46361,944
"XII Región","Salmón Atlántico","Semana 1 - Enero 2025",30028,7,0,0,20,194,8388,9678,2778,877,6211,0,0,4252,1722,0,0,0,84,4,0,0,0,0,0,1775,0,0,288,5,258,8388,28153,503
"XII Región","Salmón Atlántico","Semana 10 - Marzo 2024",29748,218,0,0,343,276,13295,4731,3711,1159,6456,0,4,261,2871,0,0,0,8,0,0,0,0,0,7737,1748,0,0,225,14,427,13295,30189,457
"XII Región","Salmón Atlántico","Semana 10 - Marzo 2025",38336,313,0,0,2914,188,6232,7266,6595,1214,11364,0,0,2081,1412,0,0,0,27,0,0,0,0,0,0,1989,0,0,394,0,329,6232,36086,509
"XII Región","Salmón Atlántico","Semana 11 - Marzo 2024",30340,1140,0,0,317,301,10821,7288,3763,1195,6098,0,0,285,2264,0,0,0,0,0,0,0,0,0,5942,1536,0,0,210,12,572,10821,30923,461
"XII Región","Salmón Atlántico","Semana 11 - Marzo 2025",27806,204,0,0,3244,245,6860,4370,4333,1063,5649,0,0,3091,1275,0,0,0,11,0,0,0,0,0,0,1723,0,0,247,0,513,6860,25968,512
"XII Región","Salmón Atlántico","Semana 12 - Marzo 2024",36822,1226,0,227,2943,333,13564,6649,2949,1191,8139,0,0,166,2217,0,0,0,0,0,0,0,0,0,9121,1312,0,0,327,19,402,13564,37221,464
"XII Región","Salmón Atlántico","Semana 12 - Marzo 2025",31009,574,0,2073,2721,169,9040,5652,3085,1214,4663,0,0,5614,920,0,0,0,0,8,0,0,0,0,0,1936,0,0,236,0,326,9040,29191,510
"XII Región","Salmón Atlántico","Semana 13 - Marzo 2024",68646,177,0,574,1349,261,26074,6897,3936,1380,28495,0,0,243,1900,0,0,0,0,0,0,0,0,0,21572,1429,0,0,406,10,514,26074,69143,458
"XII Región","Salmón Atlántico","Semana 13 - Marzo 2025",35586,396,0,5335,0,272,11382,5603,2426,1319,6633,0,0,7243,863,44,0,0,0,17,0,0,0,8,0,2356,0,0,365,0,486,11382,33366,510
"XII Región","Salmón Atlántico","Semana 14 - Abril 2024",58477,505,0,248,290,330,24162,4156,3400,1684,24973,0,0,1062,1799,0,0,0,0,0,0,0,0,0,18560,1295,0,0,175,18,1253,24162,59748,457
"XII Región","Salmón Atlántico","Semana 14 - Abril 2025",194298,429,0,162305,697,255,11174,7428,2530,1184,5507,0,0,5819,1057,702,0,0,1,866,0,0,0,0,0,1904,2,0,366,0,457,11174,191509,1018
"XII Región","Salmón Atlántico","Semana 15 - Abril 2024",56292,425,0,507,0,337,14369,30322,3098,1338,6345,0,1,579,1899,0,0,0,0,59,0,0,0,0,9421,1599,0,0,226,15,570,14369,56741,464
"XII Región","Salmón Atlántico","Semana 15 - Abril 2025",28551,716,0,65,225,302,6447,3761,2145,1302,6065,0,2,1739,1251,121,0,0,1,15,0,0,0,0,0,2708,0,0,315,0,295,6447,21028,502
"XII Región","Salmón Atlántico","Semana 16 - Abril 2024",38707,233,0,2581,720,344,10637,13192,2466,1236,7425,0,0,321,1705,0,0,0,229,30,0,0,0,0,6164,1582,0,0,359,6,241,10637,38834,464
"XII Región","Salmón Atlántico","Semana 16 - Abril 2025",19242,619,0,926,129,326,4151,3455,1937,1033,4887,0,0,963,986,121,0,0,0,0,0,0,0,0,0,1520,0,0,217,0,344,4151,17463,500
"XII Región","Salmón Atlántico","Semana 17 - Abril 2024",42645,1042,0,0,0,230,7853,21491,2217,1084,8911,0,9,239,1428,0,0,0,795,0,0,0,0,0,2774,2044,0,0,320,2,242,7853,42828,474
"XII Región","Salmón Atlántico","Semana 17 - Abril 2025",14825,339,0,493,75,236,3482,2261,1608,772,4135,0,0,646,837,108,0,0,2,0,0,0,0,0,0,1319,0,0,257,1,312,3482,13401,492
"XII Región","Salmón Atlántico","Semana 18 - Mayo 2024",28943,1498,0,0,80,281,10169,4923,2613,1153,8424,0,0,298,1640,0,0,0,1685,0,0,0,0,0,2945,3033,0,0,285,0,283,10169,29141,914
"XII Región","Salmón Atlántico","Semana 18 - Mayo 2025",17840,1288,0,116,3,237,3644,2336,2323,998,5061,0,1,608,893,47,0,0,1,0,0,29,0,0,0,1473,0,0,333,2,257,3644,16006,968
"XII Región","Salmón Atlántico","Semana 19 - Mayo 2024",27277,2699,0,0,13,343,8244,5608,2603,1319,6621,0,12,315,2006,0,0,0,503,0,0,0,0,0,2526,2257,0,0,303,1,321,8244,27450,469
"XII Región","Salmón Atlántico","Semana 19 - Mayo 2025",16147,676,0,0,19,243,3803,2597,2052,908,4090,0,0,746,827,15,0,0,0,0,0,0,0,0,0,1737,0,0,260,3,215,3803,14388,476
"XII Región","Salmón Atlántico","Semana 2 - Enero 2024",30780,681,0,0,199,344,11175,5690,5408,1465,5377,0,0,1089,6086,0,0,0,20,176,0,0,0,0,1158,1672,0,0,218,37,719,11175,30339,446
"XII Región","Salmón Atlántico","Semana 2 - Enero 2025",34094,21,0,0,587,218,13051,2604,5731,1065,8818,0,0,7511,2919,0,0,0,20,0,0,0,0,0,0,1871,0,0,379,4,347,13051,32095,502
"XII Región","Salmón Atlántico","Semana 20 - Mayo 2024",21161,1929,0,0,162,282,7409,2521,2178,1223,5522,0,6,471,2100,0,0,0,145,0,0,0,0,0,2236,1764,0,0,323,9,355,7409,21226,469
"XII Región","Salmón Atlántico","Semana 20 - Mayo 2025",15373,463,0,0,8,231,3423,3074,1890,899,3838,0,0,574,660,53,0,0,0,0,0,0,0,0,0,1630,0,0,235,1,270,3423,13826,476
"XII Región","Salmón Atlántico","Semana 21 - Mayo 2024",20366,2215,0,0,0,263,6284,2363,2320,1042,5862,0,1,462,1597,0,0,0,117,0,0,0,0,0,2057,1391,0,0,436,4,219,6284,20349,470
"XII Región","Salmón Atlántico","Semana 21 - Mayo 2025",18307,1443,0,0,0,258,4119,3508,2020,919,4384,0,0,595,747,35,0,0,0,9,0,5,0,0,0,2068,0,0,323,4,333,4119,16651,479
"XII Región","Salmón Atlántico","Semana 22 - Junio 2024",30806,3021,0,0,0,356,8937,4212,2562,1118,10644,0,0,339,1395,0,0,0,118,0,0,0,0,0,4630,1536,0,0,486,6,427,8937,30850,942
"XII Región","Salmón Atlántico","Semana 22 - Junio 2025",18348,341,0,0,4,218,3861,2335,2356,942,6901,0,0,514,671,8,0,0,0,2,0,10,0,0,0,2038,0,0,250,2,366,3861,16958,948
"XII Región","Salmón Atlántico","Semana 23 - Junio 2024",25461,1638,0,0,736,338,7913,2600,2454,1032,8099,0,0,511,1438,0,0,0,88,0,0,0,0,0,3102,1849,0,0,469,9,447,7913,24810,465
"XII Región","Salmón Atlántico","Semana 23 - Junio 2025",16672,708,0,0,106,176,3489,2690,1959,800,5132,0,0,477,617,1,0,0,0,0,0,5,0,0,0,1938,0,0,186,38,227,3489,15060,471
"XII Región","Salmón Atlántico","Semana 24 - Junio 2024",33031,1273,0,0,10850,319,7388,2748,2516,1139,5997,0,0,812,1716,0,0,0,17,0,0,0,0,0,2628,1487,0,0,391,27,310,7388,32230,465
"XII Región","Salmón Atlántico","Semana 24 - Junio 2025",26536,684,0,21,378,253,3768,11123,1789,939,6059,0,0,542,665,0,0,0,0,0,0,1,0,0,0,1978,0,0,252,17,313,3768,25014,467
"XII Región","Salmón Atlántico","Semana 25 - Junio 2024",35228,1350,0,0,15800,332,7305,1952,2316,1181,5292,0,0,633,1740,0,0,0,5,0,0,0,0,0,3068,1244,0,0,314,25,276,7305,35528,463
"XII Región","Salmón Atlántico","Semana 25 - Junio 2025",19132,2769,0,143,0,174,3790,2094,1631,938,5429,0,0,541,684,0,0,0,0,0,0,0,0,0,0,1916,0,0,226,15,408,3790,16968,462
"XII Región","Salmón Atlántico","Semana 26 - Junio 2024",24650,1906,0,0,607,360,8372,3419,3172,1133,6103,0,0,598,2581,0,0,0,0,0,0,0,0,0,2963,1489,0,0,318,51,372,8372,25072,447
"XII Región","Salmón Atlántico","Semana 26 - Junio 2025",20141,1693,0,683,0,189,3795,2313,2063,934,7012,0,0,399,655,0,0,0,0,0,0,0,0,0,0,2122,0,0,178,9,432,3795,18682,460
"XII Región","Salmón Atlántico","Semana 27 - Julio 2024",17831,1070,0,0,0,273,6847,1248,2632,898,5290,0,0,538,1860,0,0,0,5,0,0,0,0,0,2227,1425,0,0,360,90,342,6847,18258,447
"XII Región","Salmón Atlántico","Semana 27 - Julio 2025",19916,625,0,0,16,187,5142,2740,2307,1206,6121,0,0,525,558,0,0,0,0,0,0,0,0,0,0,3513,0,0,185,58,303,5142,18344,912
"XII Región","Salmón Atlántico","Semana 28 - Julio 2024",21911,2584,0,0,0,232,6412,3263,2301,931,6352,0,0,422,1827,0,0,0,0,0,0,0,0,0,2207,1307,0,0,315,57,277,6412,22075,447
"XII Región","Salmón Atlántico","Semana 28 - Julio 2025",21670,833,0,720,7,181,7320,2031,2023,1022,5806,0,0,588,505,0,0,0,0,0,0,0,0,0,0,5578,0,0,252,19,378,7320,19943,455
"XII Región","Salmón Atlántico","Semana 29 - Julio 2024",18352,1375,0,0,18,336,5299,3074,2237,782,5355,0,0,394,1445,0,0,0,0,26,0,0,0,0,1838,1075,0,0,244,58,219,5299,18476,446
"XII Región","Salmón Atlántico","Semana 29 - Julio 2025",17273,1253,0,291,8,232,4794,2367,1745,947,4627,0,0,569,562,0,0,0,0,0,0,0,0,0,0,2749,0,0,203,36,675,4794,16264,448
"XII Región","Salmón Atlántico","Semana 3 - Enero 2024",29748,1248,0,409,23,429,9573,9074,3344,1180,4589,0,0,465,5663,0,0,0,2,54,0,3,0,0,1471,1291,0,0,153,37,434,9573,29869,445
"XII Región","Salmón Atlántico","Semana 3 - Enero 2025",26838,30,0,0,0,230,8860,4690,3405,1143,6186,0,0,2285,1817,0,0,0,2219,0,0,0,0,0,0,1896,0,0,286,8,349,8860,24544,502
"XII Región","Salmón Atlántico","Semana 30 - Julio 2024",23544,1394,0,0,0,348,6773,3038,2892,1061,8203,0,0,499,1687,0,0,0,0,5,0,0,0,0,2269,1623,0,0,290,103,297,6773,23709,442
"XII Región","Salmón Atlántico","Semana 30 - Julio 2025",15246,214,0,0,0,179,4620,2143,1579,810,4541,0,0,441,608,0,0,0,0,0,0,0,0,0,0,2694,0,0,246,43,588,4620,14086,444
"XII Región","Salmón Atlántico","Semana 31 - Agosto 2024",27633,1841,0,0,0,236,7343,8443,2984,895,6207,0,0,470,2350,0,0,0,0,2,0,0,0,0,2043,1631,0,0,350,208,289,7343,27949,893
"XII Región","Salmón Atlántico","Semana 31 - Agosto 2025",17042,206,0,0,2,250,4974,2971,1769,1081,4478,0,0,437,564,0,0,0,0,0,0,0,0,0,0,3099,0,0,357,59,458,4974,15731,891
"XII Región","Salmón Atlántico","Semana 32 - Agosto 2024",27888,541,0,2850,0,217,7883,5243,3209,946,7050,0,0,483,2201,0,0,0,0,0,0,0,0,0,2395,1989,0,0,305,194,316,7883,27939,443
"XII Región","Salmón Atlántico","Semana 32 - Agosto 2025",20203,907,0,122,10,234,5203,4725,1690,998,4668,0,0,618,736,0,0,0,0,0,0,0,0,0,0,2794,0,0,421,72,562,5203,18557,444
"XII Región","Salmón Atlántico","Semana 33 - Agosto 2024",32594,470,0,6083,0,309,8075,6716,3063,1012,7328,0,0,654,2273,0,0,0,0,0,0,0,0,0,2120,2157,0,0,304,206,361,8075,33056,441
"XII Región","Salmón Atlántico","Semana 33 - Agosto 2025",17661,698,0,0,8,208,5703,2876,1612,844,4565,0,0,611,626,0,0,0,481,0,0,0,0,0,0,2653,0,0,618,84,630,5703,16514,434
"XII Región","Salmón Atlántico","Semana 34 - Agosto 2024",31057,1382,0,2261,0,287,7149,5742,2964,957,10623,0,0,769,2164,0,0,0,0,7,0,0,0,0,1552,1965,0,0,254,169,269,7149,31365,445
"XII Región","Salmón Atlántico","Semana 35 - Septiembre 2024",30105,1927,0,922,0,229,7658,3940,2377,846,12482,0,6,812,2083,0,0,0,0,3,0,0,0,0,1606,2554,0,0,240,137,217,7658,30381,894
"XII Región","Salmón Atlántico","Semana 36 - Septiembre 2024",21781,1733,0,604,228,158,6593,4799,2005,667,5318,0,0,739,1555,0,0,0,0,17,0,0,0,0,1539,2158,0,0,230,103,252,6593,22105,444
"XII Región","Salmón Atlántico","Semana 37 - Septiembre 2024",27519,870,0,487,0,285,7948,8879,2462,1109,5844,0,6,831,1843,0,0,0,0,1,0,0,0,0,1647,2956,0,0,281,92,291,7948,27884,444
"XII Región","Salmón Atlántico","Semana 38 - Septiembre 2024",28997,545,0,1057,0,259,6272,7363,2100,793,10916,0,3,712,1387,0,0,0,0,5,0,0,0,0,1625,2030,0,0,185,72,253,6272,29305,447
"XII Región","Salmón Atlántico","Semana 39 - Septiembre 2024",27428,6271,0,379,0,149,6190,2879,2080,733,8976,0,0,786,944,0,0,0,0,0,0,0,0,0,1918,2109,0,0,202,22,209,6190,27657,442
"XII Región","Salmón Atlántico","Semana 4 - Enero 2024",70738,444,0,3795,0,585,11756,34889,4507,1529,13222,0,0,370,7331,0,0,0,0,115,0,0,0,0,1683,1545,0,0,236,27,449,11756,70727,447
"XII Región","Salmón Atlántico","Semana 4 - Enero 2025",34055,62,0,0,1025,283,5417,13516,3944,1397,6462,0,1,1045,1428,0,0,0,412,0,0,0,0,0,0,1752,0,0,420,0,359,5417,32106,506
"XII Región","Salmón Atlántico","Semana 40 - Octubre 2024",31622,2872,0,0,0,351,8003,10437,2347,810,7070,0,0,802,917,0,0,0,7,144,0,0,0,0,2091,3448,0,0,304,45,245,8003,31890,895
"XII Región","Salmón Atlántico","Semana 41 - Octubre 2024",37653,9281,0,0,0,296,7466,11571,1964,736,6758,1,1,620,891,0,0,0,0,220,0,0,0,0,1931,3143,0,0,226,148,285,7466,38072,453
"XII Región","Salmón Atlántico","Semana 42 - Octubre 2024",33006,7891,0,0,0,279,8466,6503,2177,893,7251,0,55,668,1411,0,0,0,0,136,0,52,0,0,2328,3059,0,0,285,96,376,8466,33460,450
"XII Región","Salmón Atlántico","Semana 43 - Octubre 2024",20832,779,0,0,0,210,8120,4370,1736,691,5130,0,150,447,1067,0,0,0,0,280,0,326,0,0,2181,3213,0,0,236,28,192,8120,21036,453
"XII Región","Salmón Atlántico","Semana 44 - Noviembre 2024",32198,661,0,1184,0,287,9815,10233,2007,881,7455,0,190,636,1239,0,0,0,0,529,0,450,0,0,2742,3397,0,0,307,63,262,9815,32523,932
"XII Región","Salmón Atlántico","Semana 45 - Noviembre 2024",27393,1421,0,619,0,290,10544,5042,1716,881,7499,0,57,1549,1335,0,0,0,0,145,0,139,0,0,2237,4165,0,0,250,77,590,10544,28012,472
"XII Región","Salmón Atlántico","Semana 46 - Noviembre 2024",34796,624,0,1013,0,341,13339,8594,1909,823,8607,0,0,4769,1450,0,0,0,0,297,0,0,0,0,2285,3825,0,0,174,37,502,13339,35250,475
"XII Región","Salmón Atlántico","Semana 47 - Noviembre 2024",35282,521,0,3078,0,421,12702,4997,2458,1074,10480,0,97,4627,1687,0,0,0,0,160,0,0,0,0,2305,2923,0,0,313,59,531,12702,35731,470
"XII Región","Salmón Atlántico","Semana 48 - Diciembre 2024",54943,422,0,0,436,244,12359,31789,2447,942,6888,0,27,2860,1950,0,0,0,0,823,0,0,0,0,2635,3068,0,0,354,23,619,12359,55527,960
"XII Región","Salmón Atlántico","Semana 49 - Diciembre 2024",41751,542,0,0,6785,463,10630,12173,2391,1114,7989,0,0,1493,1794,0,0,0,0,424,0,0,0,0,3289,2792,0,0,280,12,546,10630,42087,480
"XII Región","Salmón Atlántico","Semana 5 - Febrero 2024",43717,392,0,0,12561,376,9389,6310,3813,1229,9802,0,0,439,4776,0,0,0,1,4,0,0,0,0,1821,1670,0,0,234,15,429,9389,43872,901
"XII Región","Salmón Atlántico","Semana 5 - Febrero 2025",23286,60,0,0,0,195,4995,5608,3538,871,6129,0,0,807,1116,0,0,0,113,0,0,0,0,0,0,2295,0,0,381,0,283,4995,21396,1017
"XII Región","Salmón Atlántico","Semana 50 - Diciembre 2024",59692,198,0,444,506,256,11083,33864,2716,1098,9808,0,0,1737,2468,0,0,0,330,455,0,0,0,0,2762,2528,0,0,325,4,474,11083,59973,491
"XII Región","Salmón Atlántico","Semana 51 - Diciembre 2024",43117,298,0,338,6094,354,13465,7980,2947,1349,10316,0,0,4430,2268,0,0,0,1391,75,0,0,0,0,2349,2344,0,0,262,21,325,13465,43141,492
"XII Región","Salmón Atlántico","Semana 52 - Diciembre 2024",38729,694,0,145,3749,168,12316,10210,3325,1332,7003,0,0,2471,2489,0,0,0,1197,13,0,0,0,0,2996,2412,0,0,341,0,397,12316,38942,500
"XII Región","Salmón Atlántico","Semana 6 - Febrero 2024",37605,615,0,416,8980,286,9136,6104,3243,1146,7799,0,4,405,3568,0,0,0,2,10,0,0,0,0,2640,1752,0,0,270,1,484,9136,37725,458
"XII Región","Salmón Atlántico","Semana 6 - Febrero 2025",28861,53,0,0,49,224,5085,7527,3843,1064,8780,0,0,670,1553,0,0,0,37,0,0,0,0,0,0,2158,0,0,357,0,310,5085,26625,505
"XII Región","Salmón Atlántico","Semana 7 - Febrero 2024",41475,1547,0,1292,922,631,19671,2921,4068,1319,9791,0,9007,456,4473,0,0,0,0,2,0,0,0,0,2769,1981,0,0,294,27,662,19671,42162,457
"XII Región","Salmón Atlántico","Semana 7 - Febrero 2025",27604,250,0,0,2189,255,4337,8534,2675,1169,5839,0,0,538,886,0,0,0,153,0,0,0,0,0,0,2342,0,0,244,0,174,4337,25248,505
"XII Región","Salmón Atlántico","Semana 8 - Febrero 2024",38148,1387,0,421,0,440,15424,6400,3585,1372,9651,0,3072,358,4096,0,0,0,0,18,0,0,0,0,5074,2052,0,0,221,29,504,15424,38680,465
"XII Región","Salmón Atlántico","Semana 8 - Febrero 2025",29331,64,0,0,0,401,4498,9065,3642,1599,8065,0,0,803,1007,0,0,0,95,0,0,0,0,0,0,1885,0,0,393,0,315,4498,27334,505
"XII Región","Salmón Atlántico","Semana 9 - Marzo 2024",43112,302,0,0,1375,322,20484,7519,4640,1390,7833,0,0,273,4253,0,0,0,13,6,0,0,0,0,12673,2141,0,0,372,21,732,20484,43865,912
"XII Región","Salmón Atlántico","Semana 9 - Marzo 2025",24253,968,0,0,1036,323,5094,4432,3257,1267,5910,0,0,1163,1271,0,0,0,61,0,0,0,0,0,0,1865,0,0,376,0,358,5094,22287,1034
"XII Región","Salmón coho","Semana 1 - Enero 2024",112,0,0,0,0,4,39,6,13,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,91,5
"XII Región","Salmón coho","Semana 1 - Enero 2025",277,3,0,0,0,16,63,43,29,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63,206,5
"XII Región","Salmón coho","Semana 13 - Marzo 2024",648,0,0,0,0,0,0,642,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,2
"XII Región","Salmón coho","Semana 14 - Abril 2024",31,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2
"XII Región","Salmón coho","Semana 15 - Abril 2024",595,0,0,0,0,0,0,546,0,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,4
"XII Región","Salmón coho","Semana 16 - Abril 2024",144,0,0,0,0,0,0,0,31,25,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,4
"XII Región","Salmón coho","Semana 17 - Abril 2024",131,0,0,0,0,0,0,0,44,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,4
"XII Región","Salmón coho","Semana 18 - Mayo 2024",347,0,0,0,0,9,0,238,20,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,10
"XII Región","Salmón coho","Semana 19 - Mayo 2024",175,0,0,0,0,21,0,0,14,25,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,6
"XII Región","Salmón coho","Semana 2 - Enero 2025",396,0,0,0,0,37,101,35,50,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,283,5
"XII Región","Salmón coho","Semana 20 - Mayo 2024",108,0,0,0,0,13,17,0,9,13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,108,6
"XII Región","Salmón coho","Semana 21 - Mayo 2024",162,0,0,0,0,11,27,0,41,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,162,6
"XII Región","Salmón coho","Semana 22 - Junio 2024",179,0,0,0,0,15,42,0,22,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,179,12
"XII Región","Salmón coho","Semana 23 - Junio 2024",1727,0,0,0,0,10,30,36,26,22,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,1727,6
"XII Región","Salmón coho","Semana 24 - Junio 2024",207,0,0,0,0,13,60,25,34,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,207,6
"XII Región","Salmón coho","Semana 25 - Junio 2024",194,0,0,0,0,0,58,65,18,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58,194,6
"XII Región","Salmón coho","Semana 26 - Junio 2024",306,0,0,0,0,2,137,20,36,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,137,306,6
"XII Región","Salmón coho","Semana 27 - Julio 2024",278,0,0,0,0,2,178,25,39,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,178,278,6
"XII Región","Salmón coho","Semana 28 - Julio 2024",381,0,0,0,0,2,215,93,33,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,215,381,6
